"URI","Label","Definition","Notation","Status","AcceptedDate","skos:altLabel@bg","hasProtectionTarget","hasProtectionTarget","mandatoryUnit","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","skos:scopeNote","recommendedUnit","recommendedUnit","skos:altLabel","skos:relatedMatch","skos:relatedMatch","skos:altLabel@en","skos:altLabel@es"
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7734","cis-CD (precip+dry_dep)","cis-CD - recommended unit: ng.m-2.day-1","cis-CD","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"cis-CD",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/774","beta-Endosulfan (air+aerosol)","beta-Endosulfan - recommended unit: pg.m-3","beta-Endosulfan","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"beta-Endosulfan",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/775","Endosulfan sulfate (air+aerosol)","Endosulfan sulfate - recommended unit: pg.m-3","Endosulfan sulfate","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"Endosulfan sulfate",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7750","p,p'-DDD (precip+dry_dep)","p,p'-DDD - recommended unit: ng.m-2.day-1","p,p'-DDD","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"p,p'-DDD",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7751","p,p'-DDE (precip+dry_dep)","p,p'-DDE - recommended unit: ng.m-2.day-1","p,p'-DDE","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"p,p'-DDE",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7752","p,p'-DDT (precip+dry_dep)","p,p'-DDT - recommended unit: ng.m-2.day-1","p,p'-DDT","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"p,p'-DDT",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7755","trans-CD (precip+dry_dep)","trans-CD - recommended unit: ng.m-2.day-1","trans-CD","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"trans-CD",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7757","trans-NO (precip+dry_dep)","trans-NO - recommended unit: ng.m-2.day-1","trans-NO","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"trans-NO",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/776","DCMU (air+aerosol)","DCMU - recommended unit: pg.m-3","DCMU","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"DCMU",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/777","Atrazine (air+aerosol)","Atrazine - recommended unit: pg.m-3","Atrazine","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"Atrazine",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7773","alpha-Endosulfan (precip+dry_dep)","alpha-Endosulfan - recommended unit: ng.m-2.day-1","alpha-Endosulfan","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"alpha-Endosulfan",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7774","beta-Endosulfan (precip+dry_dep)","beta-Endosulfan - recommended unit: ng.m-2.day-1","beta-Endosulfan","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"beta-Endosulfan",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7775","Endosulfan sulfate (precip+dry_dep)","Endosulfan sulfate - recommended unit: ng.m-2.day-1","Endosulfan sulfate","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"Endosulfan sulfate",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7776","DCMU (precip+dry_dep)","DCMU - recommended unit: ng.m-2.day-1","DCMU","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"DCMU",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7777","Atrazine (precip+dry_dep)","Atrazine - recommended unit: ng.m-2.day-1","Atrazine","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"Atrazine",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7778","Isoproturon (precip+dry_dep)","Isoproturon - recommended unit: ng.m-2.day-1","Isoproturon","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"Isoproturon",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7779","Heptachlor (precip+dry_dep)","Heptachlor - recommended unit: ng.m-2.day-1","Heptachlor","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"Heptachlor",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/778","Isoproturon (air+aerosol)","Isoproturon - recommended unit: pg.m-3","Isoproturon","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"Isoproturon",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7780","Aldrin (precip+dry_dep)","Aldrin - recommended unit: ng.m-2.day-1","Aldrin","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"Aldrin",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7781","HCB (precip+dry_dep)","HCB - recommended unit: ng.m-2.day-1","HCB","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"HCB",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/779","Heptachlor (air+aerosol)","Heptachlor - recommended unit: pg.m-3","Heptachlor","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"Heptachlor",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/78","Xylene (air)","C6H4-(CH3)2 - recommended unit: µg/m3","C6H4-(CH3)2","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"C6H4-(CH3)2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/780","Aldrin (air+aerosol)","Aldrin - recommended unit: pg.m-3","Aldrin","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"Aldrin",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7821","TCDD (precip+dry_dep)","TCDD - recommended unit: pg.m-2.day-1","TCDD","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"TCDD",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7822","CDD1N (precip+dry_dep)","CDD1N - recommended unit: pg.m-2.day-1","CDD1N","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDD1N",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7823","CDD4X (precip+dry_dep)","CDD4X - recommended unit: pg.m-2.day-1","CDD4X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDD4X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7824","CDD6X (precip+dry_dep)","CDD6X - recommended unit: pg.m-2.day-1","CDD6X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDD6X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7825","CDD9X (precip+dry_dep)","CDD9X - recommended unit: pg.m-2.day-1","CDD9X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDD9X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7826","CDD6P (precip+dry_dep)","CDD6P - recommended unit: pg.m-2.day-1","CDD6P","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDD6P",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7827","CDDO (precip+dry_dep)","CDDO - recommended unit: pg.m-2.day-1","CDDO","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDDO",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7841","CDF2T (precip+dry_dep)","CDF2T - recommended unit: pg.m-2.day-1","CDF2T","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDF2T",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7842","CDFDN (precip+dry_dep)","CDFDN - recommended unit: pg.m-2.day-1","CDFDN","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDFDN",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7843","CDF2N (precip+dry_dep)","CDF2N - recommended unit: pg.m-2.day-1","CDF2N","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDF2N",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7844","CDFDX (precip+dry_dep)","CDFDX - recommended unit: pg.m-2.day-1","CDFDX","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDFDX",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7845","CDF6X (precip+dry_dep)","CDF6X - recommended unit: pg.m-2.day-1","CDF6X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDF6X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7846","CDF9X (precip+dry_dep)","CDF9X - recommended unit: pg.m-2.day-1","CDF9X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDF9X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7847","CDF4X (precip+dry_dep)","CDF4X - recommended unit: pg.m-2.day-1","CDF4X","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDF4X",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7848","CDF6P (precip+dry_dep)","CDF6P - recommended unit: pg.m-2.day-1","CDF6P","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDF6P",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7849","CDF9P (precip+dry_dep)","CDF9P - recommended unit: pg.m-2.day-1","CDF9P","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDF9P",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7850","CDFO (precip+dry_dep)","CDFO - recommended unit: pg.m-2.day-1","CDFO","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDFO",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7851","CDFX1 (precip+dry_dep)","CDFX1 - recommended unit: pg.m-2.day-1","CDFX1","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDFX1",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7852","CDFP2 (precip+dry_dep)","CDFP2 - recommended unit: pg.m-2.day-1","CDFP2","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-2.day-1",,"CDFP2",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7901","BDE47 (precip+dry_dep)","BDE47 - recommended unit: ng.m-2.day-1","BDE47","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"BDE47",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7902","BDE85 (precip+dry_dep)","BDE85 - recommended unit: ng.m-2.day-1","BDE85","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"BDE85",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7903","BDE99 (precip+dry_dep)","BDE99 - recommended unit: ng.m-2.day-1","BDE99","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"BDE99",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7904","BDE100 (precip+dry_dep)","BDE100 - recommended unit: ng.m-2.day-1","BDE100","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"BDE100",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7905","BDE153 (precip+dry_dep)","BDE153 - recommended unit: ng.m-2.day-1","BDE153","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"BDE153",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7906","BDE154 (precip+dry_dep)","BDE154 - recommended unit: ng.m-2.day-1","BDE154","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"BDE154",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7907","BDE209 (precip+dry_dep)","BDE209 - recommended unit: ng.m-2.day-1","BDE209","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"BDE209",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7908","SCCP (precip+dry_dep)","SCCP - recommended unit: ng.m-2.day-1","SCCP","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"SCCP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7909","MCCP (precip+dry_dep)","MCCP - recommended unit: ng.m-2.day-1","MCCP","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"MCCP",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7910","HBCD (precip+dry_dep)","HBCD - recommended unit: ng.m-2.day-1","HBCD","valid","2018-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"HBCD",,,,
