Sampling Point Id, Country, Air Quality Station EoI Code, Longitude, Latitude, Altitude, Air Quality Station Area, Air Quality Station Type, 
GB_SamplingPoint_68525, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_68526, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_68527, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_68528, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_68529, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_68530, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_74322, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_74323, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_74324, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_74325, United Kingdom, GB0867A, -1.578600000, 53.7661, 48.0, urban, background, 
GB_SamplingPoint_68175, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68176, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68177, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68178, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68179, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68181, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68182, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68183, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68184, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68185, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68186, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68187, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68188, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68555, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68556, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68557, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68558, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68559, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_68560, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_74282, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_74283, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_74284, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_74285, United Kingdom, GB0869A, -3.169300000, 51.5124, 43.0, urban, background, 
GB_SamplingPoint_65776, United Kingdom, GB0877A, -2.747100000, 53.3262, 43.0, urban, industrial, 
GB_SamplingPoint_65777, United Kingdom, GB0877A, -2.747100000, 53.3262, 43.0, urban, industrial, 
GB_SamplingPoint_65782, United Kingdom, GB0877A, -2.747100000, 53.3262, 43.0, urban, industrial, 
GB_SamplingPoint_65783, United Kingdom, GB0877A, -2.747100000, 53.3262, 43.0, urban, industrial, 
GB_SamplingPoint_65787, United Kingdom, GB0877A, -2.747100000, 53.3262, 43.0, urban, industrial, 
GB_SamplingPoint_65788, United Kingdom, GB0877A, -2.747100000, 53.3262, 43.0, urban, industrial, 
GB_SamplingPoint_61930, United Kingdom, GB0881A, -1.185300000, 60.1392, 80.0, rural, background, 
GB_SamplingPoint_61930, United Kingdom, GB0881A, -1.185300000, 60.1392, 80.0, rural, background, 
GB_SamplingPoint_61923, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_61923, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_61924, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_61924, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_61925, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_61925, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_61928, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_61929, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_65373, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_65373, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_65373, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_65373, United Kingdom, GB0882A, -3.007200000, 53.8049, 16.0, urban, background, 
GB_SamplingPoint_63357, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63358, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63358, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63359, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63359, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63360, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63360, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63360, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63362, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63362, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_65086, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_65086, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_65086, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_65086, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77142, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77143, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77144, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77145, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77146, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77147, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77148, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77149, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77150, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77151, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77152, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77153, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77154, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77155, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77156, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_77157, United Kingdom, GB0884A, -2.584500000, 51.4628, 15.0, urban, background, 
GB_SamplingPoint_63352, United Kingdom, GB0885A, -5.101100000, 56.8227, 5.0, suburban, background, 
GB_SamplingPoint_63353, United Kingdom, GB0885A, -5.101100000, 56.8227, 5.0, suburban, background, 
GB_SamplingPoint_63353, United Kingdom, GB0885A, -5.101100000, 56.8227, 5.0, suburban, background, 
GB_SamplingPoint_63354, United Kingdom, GB0885A, -5.101100000, 56.8227, 5.0, suburban, background, 
GB_SamplingPoint_63354, United Kingdom, GB0885A, -5.101100000, 56.8227, 5.0, suburban, background, 
GB_SamplingPoint_63355, United Kingdom, GB0885A, -5.101100000, 56.8227, 5.0, suburban, background, 
GB_SamplingPoint_63355, United Kingdom, GB0885A, -5.101100000, 56.8227, 5.0, suburban, background, 
GB_SamplingPoint_65739, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_65740, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_65741, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_65742, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_65743, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_69140, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_69475, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_69479, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_69484, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_69490, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_73467, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_73467, United Kingdom, GB0886A, 0.582700000, 51.3079, 182.0, rural, background, 
GB_SamplingPoint_63492, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63493, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63493, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63496, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63496, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63559, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63559, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63559, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63561, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_63561, United Kingdom, GB0896A, -3.947400000, 51.6327, 61.0, urban, traffic, 
GB_SamplingPoint_64434, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64435, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64435, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64436, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64437, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64437, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64438, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64438, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64462, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64462, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64462, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64826, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64826, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_65262, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_65262, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_65262, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_66493, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_66611, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_66612, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_66616, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_66618, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_66792, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_66793, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68430, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68431, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68432, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68433, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68434, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68436, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68437, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68438, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68439, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68440, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68441, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68442, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68443, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68657, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68658, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68659, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68660, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68661, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_68662, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_74380, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_74381, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_74382, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_74383, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_77158, United Kingdom, GB0906A, -3.770800000, 51.5839, 5.0, urban, industrial, 
GB_SamplingPoint_64516, United Kingdom, GB0916A, -0.167700000, 51.1659, 40.0, suburban, industrial, 
GB_SamplingPoint_64517, United Kingdom, GB0916A, -0.167700000, 51.1659, 40.0, suburban, industrial, 
GB_SamplingPoint_64517, United Kingdom, GB0916A, -0.167700000, 51.1659, 40.0, suburban, industrial, 
GB_SamplingPoint_64518, United Kingdom, GB0916A, -0.167700000, 51.1659, 40.0, suburban, industrial, 
GB_SamplingPoint_64518, United Kingdom, GB0916A, -0.167700000, 51.1659, 40.0, suburban, industrial, 
GB_SamplingPoint_64543, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_64543, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_64543, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_64543, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_65286, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_65286, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_65286, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_65286, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_74168, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_76214, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_76214, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_76215, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_76215, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_76216, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_76216, United Kingdom, GB0918A, -1.086500000, 53.9675, 15.0, urban, background, 
GB_SamplingPoint_64545, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64545, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64545, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64547, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64547, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64548, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64548, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64548, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64549, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64549, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64549, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64788, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_72971, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_72971, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_72971, United Kingdom, GB0919A, -1.075900000, 53.9519, 16.0, urban, traffic, 
GB_SamplingPoint_64565, United Kingdom, GB0920A, -1.260300000, 51.7448, 58.0, urban, background, 
